RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5867,57484197,Thompson,427,USA,Female,48,1,162122.04,4,1,0,73123.69,0
5868,60283084,Alvarez,499,Brazil,Female,48,14,34203.69,1,0,0,105327.95,0
5869,74060764,Robinson,631,Canada,Female,22,4,275851.11,2,0,1,18173.01,0
5870,72467218,Cox,846,USA,Male,73,5,278431.49,1,0,0,51460.94,1
5871,46785218,Torres,591,Canada,Male,35,9,184608.45,4,1,0,199712.12,0
5872,43432455,Diaz,365,USA,Male,23,4,116658.01,4,1,1,233942.95,1
5873,98562183,Myers,867,UK,Female,59,3,182249.63,1,1,0,100803.55,0
5874,38616825,Carter,703,USA,Male,67,11,188328.04,3,1,1,232951.82,0
5875,97302483,King,895,Brazil,Female,45,5,186641.48,4,0,1,164335.64,0
5876,34416430,Baker,445,USA,Male,60,5,220022.49,5,0,0,80909.2,1
5877,34467331,Perez,829,Canada,Male,41,7,20143.34,5,1,0,155942.22,0
5878,41499954,Walker,701,UK,Female,22,7,30759.0,2,0,0,204907.12,0
5879,47175852,Miller,424,Canada,Male,45,9,84833.56,3,0,0,199674.02,0
5880,58815958,Lee,813,UK,Female,75,0,104907.66,3,1,1,222998.93,0
5881,97829519,Thomas,631,Brazil,Male,20,15,191409.14,2,1,0,199988.24,0
5882,25111500,Martin,779,Italy,Female,35,1,51562.52,4,1,1,178452.42,0
5883,23028847,Nelson,697,Australia,Female,21,10,162308.78,1,0,0,105169.8,1
5884,71597704,Baker,329,Brazil,Female,57,0,55601.86,3,1,1,57238.23,0
5885,44806093,Campbell,355,Brazil,Female,66,9,106645.89,3,1,0,41474.22,0
5886,95000180,Jackson,431,Australia,Male,59,6,280649.71,4,0,1,205977.64,0
5887,84925048,Mitchell,530,Canada,Female,49,7,268709.82,1,1,0,195181.98,0
5888,58503110,Myers,694,Brazil,Male,49,14,285931.18,5,1,1,225192.71,0
5889,28286606,Ward,451,UK,Female,36,2,177425.84,3,0,0,31602.77,0
5890,65043685,Morgan,801,USA,Female,46,2,150390.06,4,1,1,164296.39,1
5891,52258657,Hernandez,805,Brazil,Female,50,15,254674.45,3,1,0,184309.99,0
5892,53036055,Ward,685,Australia,Female,19,6,23899.46,5,0,0,111950.46,0
5893,98356836,Lewis,832,Brazil,Male,75,7,293534.83,2,1,0,139884.36,1
5894,68811819,Hall,747,Canada,Male,28,13,138711.71,4,1,0,131690.76,0
5895,71569024,Ortiz,879,Canada,Female,64,14,202735.9,1,0,1,117211.62,0
5896,86843273,Scott,425,Canada,Male,72,12,218540.97,2,0,1,83294.86,1
5897,46382186,Mitchell,854,UK,Male,50,5,188651.95,1,1,0,247416.93,0
5898,82062663,Gray,788,Brazil,Female,58,7,267457.55,5,0,0,222592.16,1
5899,75981367,Anderson,745,Canada,Male,57,1,86448.39,1,0,1,199844.93,0
5900,70411248,Baker,769,Italy,Female,18,6,159692.45,3,1,0,212838.67,0
5901,73082456,Gutierrez,648,USA,Female,59,11,129091.6,5,0,1,211775.33,1
5902,68570763,Myers,807,Canada,Male,34,14,211238.65,2,1,1,32573.14,0
5903,75633624,Kelly,756,UK,Male,67,13,118534.55,3,1,0,150068.08,1
5904,18351184,Flores,684,USA,Female,33,4,267858.07,3,0,0,125615.58,0
5905,75431227,Bennett,747,USA,Female,19,5,147129.04,5,0,1,61703.89,0
5906,39025773,Wilson,414,Australia,Female,71,13,160802.43,1,0,1,76384.81,0
5907,89721839,Morales,751,Canada,Male,66,6,148017.98,1,1,1,48205.76,0
5908,52197411,Watson,418,Canada,Female,21,8,186790.86,2,0,1,126223.65,0
5909,71803384,James,392,Brazil,Female,49,6,153120.45,5,1,1,75237.16,1
5910,99143466,Gomez,820,UK,Female,24,14,281225.43,2,0,0,64945.39,1
5911,23856901,Ward,884,Italy,Female,46,14,39336.72,4,1,1,143947.6,0
5912,53105220,Edwards,837,Brazil,Female,78,11,4028.2,5,1,0,64972.41,0
5913,59309098,Anderson,732,Italy,Male,77,10,156535.9,4,0,1,153559.56,0
5914,77529752,Cook,444,Australia,Male,26,0,229389.24,2,1,1,51551.74,0
5915,85404817,Mendoza,367,Italy,Male,75,14,194458.73,4,1,0,180821.41,0
5916,40663820,Diaz,430,UK,Male,52,14,288820.25,4,1,0,86252.21,0
5917,29973915,Ramos,580,Australia,Male,69,4,54683.1,3,0,1,194398.27,0
5918,71237905,Martinez,865,Canada,Female,70,13,208194.77,3,0,1,202182.07,0
5919,79319994,Adams,812,Italy,Male,22,10,244760.36,2,0,1,246661.4,0
5920,27984955,Patel,300,UK,Female,67,13,273619.19,2,0,0,18886.15,0
5921,68508606,Hernandez,731,UK,Male,78,10,158565.44,1,0,0,205326.2,1
5922,70921272,Thomas,690,Canada,Male,38,10,108931.91,4,0,1,128244.08,0
5923,82239282,Reed,565,UK,Female,75,3,286608.37,1,0,1,43841.41,0
5924,90086071,Cox,698,Australia,Male,34,12,237441.34,1,1,1,193059.79,0
5925,29494042,Jackson,555,Australia,Male,56,12,141253.18,5,1,0,30465.14,1
5926,78597407,Walker,694,Brazil,Female,31,13,195349.82,1,0,0,218904.96,0
5927,99739374,Reed,473,USA,Male,49,7,83573.06,1,1,1,163608.78,0
5928,41905928,Jimenez,344,Canada,Male,32,6,184452.56,4,0,1,59340.47,0
5929,49483623,Evans,440,UK,Male,38,3,162008.91,1,1,1,175008.4,0
5930,83525979,Hughes,838,Italy,Female,71,12,11767.6,4,0,0,54315.21,0
5931,99473837,Davis,349,Brazil,Male,31,10,259724.35,4,1,0,147872.59,0
5932,94997368,White,360,Australia,Male,58,2,147057.67,1,1,1,16170.06,0
5933,30075489,Davis,542,Canada,Female,33,5,143920.97,4,1,0,235250.75,1
5934,53714543,Chavez,568,Canada,Male,68,7,85028.96,2,0,1,30035.27,0
5935,92551106,Mitchell,439,Australia,Female,18,2,58916.28,2,0,0,191207.2,1
5936,34093575,Robinson,456,USA,Female,57,4,87411.55,4,1,0,180678.24,0
5937,89947269,Edwards,896,Canada,Female,35,9,194994.15,2,1,0,168117.87,0
5938,52547151,Bennett,895,UK,Female,51,0,29294.77,5,1,0,24190.77,0
5939,22299695,Diaz,575,Italy,Male,43,9,99859.31,3,0,0,169045.15,0
5940,87941341,Reed,330,Italy,Male,78,11,293622.09,2,0,1,159011.65,0
5941,88056716,Morris,307,Australia,Female,53,9,81458.57,1,0,0,163668.86,0
5942,66925892,Mitchell,332,Canada,Male,38,7,289996.5,2,0,1,141497.69,0
5943,23811224,Brown,751,Italy,Male,18,15,31443.23,5,1,1,92655.9,0
5944,94717715,Torres,748,Canada,Male,44,6,238195.55,5,0,1,70027.07,0
5945,79853550,Davis,336,Australia,Female,68,7,131921.45,5,1,0,122234.47,1
5946,97116625,Smith,333,USA,Male,28,13,58445.08,2,1,0,105454.57,1
5947,77340278,Alvarez,754,Italy,Female,73,1,236226.75,3,0,0,176613.95,1
5948,89948588,Cooper,743,UK,Female,55,6,2094.24,1,0,0,78607.36,0
5949,37229553,Campbell,536,Brazil,Male,68,13,104142.06,3,0,1,201049.75,0
5950,93693742,Jimenez,511,Australia,Male,31,3,181457.2,2,0,0,245268.71,0
5951,79510974,Howard,439,Brazil,Female,45,1,69291.07,3,0,0,179159.43,1
5952,11643083,Jones,660,USA,Female,72,8,99760.02,4,1,1,135395.44,0
5953,53958766,Roberts,603,UK,Female,44,4,27436.01,1,1,0,55263.3,1
5954,21791470,White,595,Brazil,Male,39,6,255963.7,4,0,1,245801.05,0
5955,36576632,Campbell,451,UK,Female,38,3,126649.9,4,1,1,79085.88,0
5956,15050058,Moore,522,Italy,Male,73,9,43588.54,3,1,1,148568.49,0
5957,10021650,Wood,495,Canada,Male,41,10,59728.2,4,0,1,118988.13,0
5958,63355494,Ramirez,899,Australia,Male,36,10,82550.07,1,1,1,61840.01,0
5959,87836661,Kim,598,UK,Male,41,3,68839.94,4,1,0,198492.12,0
5960,59363500,Jones,828,Italy,Female,43,2,150992.02,2,1,0,42695.54,0
5961,35372075,Robinson,787,USA,Female,42,0,271565.45,1,0,0,116009.05,1
5962,34556224,Smith,510,UK,Female,62,14,55174.53,2,0,1,64671.77,0
5963,24701106,Bennett,531,USA,Female,61,1,136033.94,2,1,0,144151.87,0
5964,99906090,Brooks,666,Australia,Female,46,8,199178.85,5,0,0,217288.49,0
5965,50676214,Rivera,780,Italy,Female,27,0,55138.25,5,1,1,224337.1,1
5966,89567573,Morgan,881,USA,Female,68,4,46197.63,2,1,0,139667.32,1
5967,81622071,Walker,871,Canada,Male,28,1,46608.82,4,0,0,71781.92,1
5968,86914165,Cooper,478,Brazil,Female,41,3,264595.19,2,0,0,105114.72,1
5969,41239442,Price,783,USA,Male,41,10,213379.63,2,0,0,176859.12,0
5970,62056502,Parker,888,USA,Male,29,6,100910.63,5,1,1,82638.47,0
5971,69103067,Ruiz,794,Italy,Female,24,4,270768.37,3,0,1,51062.47,0
5972,65027643,Castillo,846,Italy,Female,57,0,286063.71,3,1,1,80395.16,1
5973,78117178,Ramirez,315,UK,Female,34,2,119482.14,3,0,1,43555.23,0
5974,96379410,Thomas,765,Brazil,Female,52,9,153134.27,2,0,0,80014.04,0
5975,33507635,Turner,701,USA,Male,23,8,107425.39,2,0,0,25224.88,0
5976,94597796,Evans,593,USA,Male,29,0,68266.75,4,0,1,29659.77,0
5977,29544473,Lopez,470,Italy,Male,32,9,234002.97,5,1,1,216733.22,0
5978,75017442,Martin,331,Canada,Male,49,3,194718.8,2,0,1,56888.87,1
5979,74370273,Brooks,562,Italy,Female,40,4,110067.12,1,1,1,213290.52,0
5980,51096674,King,514,Canada,Male,24,15,4313.99,1,1,1,249031.05,1
5981,84467919,Evans,857,Brazil,Male,76,9,229102.02,5,0,0,106762.46,0
5982,93800357,Murphy,488,Italy,Female,55,2,143211.43,1,1,0,120229.49,0
5983,94231510,Thompson,882,Brazil,Female,48,2,21925.6,1,1,1,82203.29,0
5984,35994235,Clark,899,Australia,Female,46,15,37350.71,5,1,1,43010.7,0
5985,53883023,Taylor,560,USA,Male,61,0,188513.36,2,0,0,164669.17,1
5986,43511963,Mitchell,481,Brazil,Female,45,14,163899.71,2,0,1,214287.49,0
5987,92489327,Lee,804,Canada,Female,29,5,72143.48,4,0,0,172306.35,0
5988,91260962,Roberts,641,Australia,Male,44,12,41963.79,2,0,1,40695.41,0
5989,44401837,Flores,321,Canada,Female,21,11,265420.28,1,1,0,157571.34,0
5990,57582023,Patel,373,UK,Male,38,3,40460.07,1,1,0,165231.15,0
5991,20680555,Williams,465,UK,Female,26,15,25702.86,4,0,0,177091.08,0
5992,59063350,Taylor,533,USA,Female,66,7,185982.56,5,1,1,31326.65,0
5993,60565110,Stewart,674,Australia,Female,51,5,75765.68,1,1,1,179055.74,0
5994,49897301,Roberts,732,Australia,Female,54,2,196980.0,2,1,0,157091.87,0
5995,29763284,Hughes,633,UK,Male,38,11,146729.41,2,0,0,219007.72,0
5996,13401447,Gray,839,USA,Male,77,6,63374.53,2,1,0,53809.96,0
5997,21038804,Garcia,334,Brazil,Male,40,2,20891.59,1,0,1,29601.95,0
5998,22176872,Ramirez,743,UK,Female,41,15,21195.26,3,0,0,206026.54,1
5999,99401408,Bailey,530,Australia,Male,27,12,175758.07,1,1,0,39191.55,1
6000,55643397,Diaz,617,Canada,Male,55,15,227473.57,1,1,1,104332.41,1
6001,60205334,Edwards,642,Australia,Female,23,13,206897.94,3,1,0,219196.06,1
6002,65701567,Hall,729,USA,Male,38,8,177855.91,3,1,1,80394.16,0
6003,62096342,Bailey,765,Australia,Male,54,7,63278.45,2,1,0,118797.38,0
6004,74650154,Jackson,378,Italy,Male,46,14,258536.58,2,0,1,159335.23,0
6005,66803178,Lewis,872,Australia,Female,76,2,188653.73,2,0,0,165199.35,0
6006,62138902,Thompson,748,Italy,Male,57,12,208259.57,1,1,1,154611.83,0
6007,70392605,Young,581,UK,Female,38,13,67149.32,5,0,1,29252.38,0
6008,15002828,Martinez,356,Brazil,Female,39,10,78447.3,4,0,1,197926.94,1
6009,10131562,Price,490,Italy,Male,52,1,272264.87,5,0,1,201814.7,1
6010,36218129,Carter,762,Australia,Male,63,2,142822.07,3,1,0,39513.43,0
6011,66235862,Cook,341,Brazil,Male,22,12,166152.74,1,1,1,188818.75,1
6012,32367456,Lewis,785,Brazil,Female,32,3,33229.65,1,0,0,133415.74,0
6013,22841272,Collins,472,Australia,Male,79,2,118372.19,4,1,1,17959.94,1
6014,58593510,Hall,549,Australia,Female,58,8,266110.81,5,0,0,178133.4,0
6015,20782554,Gutierrez,809,USA,Male,64,12,270045.3,3,0,1,123290.48,0
6016,43444652,Gomez,801,UK,Female,36,15,219045.81,4,1,0,44765.81,1
6017,35136043,Patel,492,Italy,Male,33,11,163691.3,1,1,0,56323.47,0
6018,38576855,Hernandez,464,Canada,Female,57,12,279246.67,4,0,0,193076.14,0
6019,74419118,Bennett,389,Italy,Female,64,10,261552.3,2,0,0,237142.06,1
6020,29501490,Brooks,357,Australia,Female,60,9,253905.36,5,1,1,53537.07,0
6021,57596201,Foster,562,Canada,Male,40,1,264542.18,3,1,0,109556.7,0
6022,28371718,Garcia,542,Canada,Female,21,7,135971.52,2,0,1,90125.17,1
6023,61819951,Gutierrez,518,Italy,Female,38,6,157646.98,5,1,0,152892.67,0
6024,15982547,Morris,308,Italy,Female,41,0,127203.78,2,1,1,60884.89,0
6025,60850138,Jones,729,Italy,Male,59,5,222020.11,4,1,1,151070.83,0
6026,57942277,Rodriguez,312,Italy,Female,72,5,177578.14,3,0,1,210329.6,0
6027,87571418,Ramirez,524,UK,Female,43,14,20909.35,4,1,0,165662.68,1
6028,42010888,Chavez,366,USA,Male,59,8,40980.06,4,0,1,60654.77,0
6029,31006444,Alvarez,802,USA,Female,19,11,57697.33,5,1,0,191013.43,0
6030,36427192,Price,483,Italy,Male,57,9,201166.15,3,0,1,123146.44,1
6031,74397086,Kim,507,USA,Male,25,10,32941.53,3,0,0,41537.99,1
6032,45457556,Nguyen,827,Italy,Male,26,7,162245.92,4,0,0,91876.1,0
6033,79901401,Nelson,599,Italy,Male,19,6,252250.49,3,1,0,71742.33,0
6034,66586535,Lee,540,Italy,Female,31,12,284254.36,1,0,0,213208.62,0
6035,80256751,Price,754,Brazil,Male,37,6,128469.65,3,1,1,68331.47,1
6036,33641900,Morris,829,UK,Female,19,15,160028.87,4,0,1,135297.8,1
6037,93441228,Rivera,543,Australia,Male,21,4,249458.41,1,0,0,168292.69,0
6038,23053104,Cooper,862,USA,Female,52,1,280722.54,1,0,0,28234.57,0
6039,45141974,Nguyen,537,USA,Female,72,15,116958.43,5,0,0,48119.71,0
6040,30639379,Carter,545,UK,Female,31,14,105918.16,4,0,0,199969.38,0
6041,58674916,Howard,644,UK,Female,38,9,135253.39,3,1,0,95814.44,1
6042,34522485,Watson,783,Italy,Female,65,12,76141.42,1,1,1,179974.02,0
6043,65188084,Hill,609,Italy,Male,32,11,257899.29,4,0,1,193427.94,0
6044,33834000,Peterson,860,Brazil,Female,56,4,95459.32,5,1,1,166030.28,0
6045,37992091,Robinson,583,Brazil,Female,67,0,134837.19,2,0,1,151703.16,1
6046,68874792,Lee,337,Australia,Female,37,14,95988.98,2,1,1,131327.43,0
6047,39783576,Smith,331,USA,Male,23,10,35676.32,3,0,1,107344.84,0
6048,38110905,Ruiz,542,UK,Male,45,14,181994.22,2,1,0,50124.92,1
6049,37764209,Young,852,Australia,Male,70,9,176283.16,1,1,0,243624.14,0
6050,49788840,Davis,591,USA,Male,65,5,88470.04,1,1,1,165850.74,0
6051,17581002,Morgan,591,Australia,Male,60,14,9419.45,4,0,0,60650.43,0
6052,28794744,Robinson,681,Australia,Male,19,1,281024.0,3,1,1,211574.05,0
6053,78110885,Davis,898,Italy,Female,45,11,106664.17,4,1,0,208273.04,0
6054,36584138,Jackson,877,Australia,Male,72,0,161626.42,4,0,0,191950.44,0
6055,56926657,Collins,437,Italy,Female,51,14,43124.62,3,1,0,42186.46,0
6056,27069223,Diaz,499,USA,Female,31,12,75350.42,4,0,1,19207.88,1
6057,25446786,Robinson,634,Brazil,Female,26,0,130575.83,2,1,0,181432.82,0
6058,87993462,Ward,746,USA,Female,40,0,168673.31,5,0,0,63058.29,1
6059,58750452,Scott,647,Italy,Female,61,3,256204.25,4,0,1,212574.2,0
6060,22453218,Diaz,577,Brazil,Female,52,11,87123.98,1,0,0,173090.83,0
6061,12928785,Baker,831,Canada,Male,39,13,261534.23,1,0,1,102985.53,0
6062,92814192,Clark,698,Brazil,Female,22,4,137533.16,2,0,0,129564.77,0
6063,86867443,Kim,690,Australia,Male,77,13,129803.06,4,0,1,133143.53,0
6064,14791164,Cox,861,USA,Female,58,4,118924.46,4,0,1,104046.99,0
6065,11612119,Turner,309,Australia,Female,46,10,265853.44,3,0,0,57152.44,0
6066,25516706,Mitchell,890,Brazil,Female,52,0,75305.15,4,1,1,248670.96,0
6067,83385984,Robinson,848,Canada,Female,67,12,257209.25,4,1,0,191066.35,0
6068,47771235,Hill,358,Australia,Male,51,11,26731.05,1,1,1,51757.63,0
6069,86943867,Gonzalez,387,Canada,Male,21,10,286598.41,3,1,0,23123.61,0
6070,72779882,Thomas,758,UK,Male,62,5,150904.73,4,0,0,95917.71,0
6071,77252568,Baker,403,Canada,Male,66,2,299671.56,2,1,1,145295.34,0
6072,25366031,Peterson,403,USA,Female,26,3,182380.18,4,0,0,235415.88,0
6073,23723361,Clark,553,Brazil,Female,68,15,35280.62,3,1,1,46113.65,0
6074,18454364,Hall,634,Italy,Male,31,4,18267.51,2,0,0,118453.05,0
6075,86864536,Wright,762,Italy,Female,62,15,58025.65,2,0,1,56976.07,1
6076,72266549,Ward,848,Australia,Female,22,11,126344.68,2,1,1,31387.24,1
6077,39169138,Ramirez,600,Brazil,Male,67,12,224156.89,1,0,0,156313.92,1
6078,34669000,Foster,854,UK,Male,73,3,214.44,1,0,1,39393.31,1
6079,51330304,Miller,640,Australia,Female,64,3,77204.03,2,0,1,184244.59,0
6080,74085033,Morris,791,Canada,Male,44,9,176270.99,1,1,0,145075.47,0
6081,45951072,Gomez,383,Italy,Female,28,12,89365.01,2,1,1,69642.45,1
6082,90735137,Rivera,558,Canada,Female,47,0,107083.09,2,1,0,201705.79,1
6083,57865579,Martin,659,Italy,Female,68,1,90229.07,5,1,0,179408.84,1
6084,50549223,Myers,386,Italy,Female,54,1,285954.88,1,1,0,162177.37,0
6085,51801105,Nguyen,727,Italy,Female,56,1,19749.95,5,1,0,65255.74,0
6086,11286188,Stewart,666,Brazil,Female,51,9,272253.37,2,0,1,181033.23,0
6087,96972025,Young,642,USA,Female,68,0,96971.75,2,1,1,142047.04,0
6088,30945989,Sanchez,646,Brazil,Male,41,9,73963.99,5,1,1,140559.82,0
6089,91779560,Edwards,395,Canada,Male,33,13,264980.56,3,1,1,43088.33,0
6090,91926191,Hill,554,Brazil,Male,75,7,86125.33,2,0,1,46756.66,0
6091,28561310,Martin,435,Australia,Male,47,0,296245.05,1,1,0,22590.64,0
6092,76913257,Brooks,547,UK,Male,41,13,164426.32,4,0,1,72689.41,0
6093,87642269,Roberts,798,Australia,Female,20,7,142911.59,4,0,0,130950.34,0
6094,80770961,Ward,785,Brazil,Female,46,0,292946.13,4,0,0,99362.34,1
6095,18737723,Phillips,701,Canada,Male,59,13,68030.06,5,0,1,182530.5,1
6096,72745175,Bennett,711,UK,Female,29,9,272690.8,2,1,0,110764.15,0
6097,81405948,Perez,747,Australia,Male,72,15,177457.38,3,1,1,36911.91,1
6098,57628766,Evans,546,UK,Female,79,2,226490.31,1,1,0,185284.48,0
6099,69537422,James,720,Canada,Female,44,8,174610.29,4,0,1,58275.83,1
6100,63477891,Rogers,423,Italy,Female,46,7,185594.54,4,0,1,89030.78,1
6101,94739239,Nelson,559,Canada,Male,19,1,46476.42,1,0,1,132645.39,0
6102,64230536,Brooks,468,USA,Female,74,14,45498.79,4,1,1,145228.53,0
6103,84757256,Thompson,410,UK,Male,78,14,119147.1,5,0,0,84316.94,1
6104,62762777,Kim,589,Canada,Female,46,3,103916.77,2,1,0,123267.35,0
6105,78709584,Murphy,898,Italy,Male,57,7,213618.13,2,0,0,30675.36,0
6106,96491407,Rodriguez,312,Italy,Male,74,11,216828.11,3,1,1,52618.53,0
6107,97105678,Miller,562,Canada,Male,26,12,169137.61,5,1,0,155774.33,0
6108,57980339,Green,322,Australia,Female,72,14,120602.76,3,0,0,16076.03,0
6109,93817540,Turner,499,Canada,Female,69,8,203042.88,4,1,0,58229.92,0
6110,37135236,Cook,541,Italy,Female,61,6,206203.66,2,0,1,162661.7,0
6111,18979219,Johnson,538,Canada,Female,45,0,242730.58,3,1,0,69579.92,0
6112,39107857,Brown,602,USA,Male,54,7,243519.06,3,1,0,207212.97,0
6113,56875246,Cox,464,Australia,Female,40,13,20870.15,5,0,1,107243.38,1
6114,25371868,Young,475,Canada,Male,30,11,112215.41,4,0,0,182829.67,0
6115,91369859,Jimenez,328,Italy,Male,22,0,125978.76,1,1,1,222991.53,1
6116,83735788,Johnson,834,Canada,Female,49,15,254077.51,5,0,0,120329.93,0
6117,16045001,Murphy,593,Canada,Male,45,14,150542.34,5,1,0,173630.02,1
6118,99763004,Wilson,776,UK,Female,75,8,146641.73,4,1,0,213198.91,0
6119,35646174,Martin,682,Canada,Female,32,7,166131.67,1,1,1,72888.26,1
6120,44050664,Ruiz,855,USA,Female,41,3,38164.23,5,1,1,223027.08,0
6121,30411399,Carter,595,Italy,Male,49,9,169588.98,3,1,0,217171.62,0
6122,67933890,Davis,633,Brazil,Female,38,13,165464.17,3,1,1,29201.62,0
6123,87184495,Alvarez,547,UK,Male,22,11,226327.64,3,0,1,125696.6,0
6124,41109310,Morales,540,Brazil,Female,54,10,190245.96,3,0,1,41120.56,0
6125,62960621,Rivera,405,Canada,Female,53,14,286509.01,1,1,1,223246.31,0
6126,64244317,Lee,860,Australia,Female,76,14,24030.41,4,0,1,71314.26,0
6127,36592372,Gray,422,USA,Male,45,3,231495.47,4,1,0,102179.61,0
6128,13991818,Young,334,USA,Male,49,13,225450.72,1,1,0,235423.58,0
6129,18164962,Davis,715,USA,Male,76,3,80803.48,4,0,1,147086.63,0
6130,66372732,Patel,626,UK,Female,77,5,209565.08,3,0,1,232861.95,1
6131,75978252,Thomas,594,Canada,Female,40,14,197796.37,1,0,1,123472.95,0
6132,10250231,Flores,731,USA,Male,33,1,89611.76,3,0,1,245952.93,0
6133,53004556,Clark,646,Canada,Female,67,3,217134.75,4,0,0,239486.12,0
6134,90071947,Moore,336,Australia,Female,27,3,279195.7,5,1,0,19727.88,0
6135,65067172,Wright,811,Canada,Female,46,7,91565.7,1,1,0,110448.27,0
6136,97258185,Phillips,834,Brazil,Female,69,1,294024.79,2,0,1,238238.93,0
6137,33518715,Anderson,317,Canada,Male,44,14,67286.04,2,0,0,206350.08,0
6138,44533367,Morales,326,Canada,Male,52,7,40392.51,3,0,1,64819.36,0
6139,48821960,Evans,835,Italy,Male,59,11,23115.1,4,0,0,222955.21,0
6140,52973491,Price,328,Brazil,Male,62,9,64105.01,3,1,1,62372.0,1
6141,62461766,Watson,416,UK,Female,41,10,102753.49,2,0,0,235003.4,1
6142,10420993,Rogers,431,Canada,Male,40,1,219947.86,1,0,1,34515.83,0
6143,29038007,Walker,588,USA,Male,20,8,21603.29,3,1,0,237388.03,0
6144,43548071,Stewart,535,Italy,Female,53,8,152179.55,4,0,0,34348.02,0
6145,98487398,Murphy,341,Canada,Male,62,15,155622.8,2,0,1,68549.55,0
6146,56984860,Ross,459,Italy,Female,31,5,68382.91,1,0,0,148048.9,0
6147,12752690,King,424,UK,Female,21,9,13637.0,3,1,1,59187.82,1
6148,58482500,Diaz,559,Italy,Male,61,11,67535.71,1,1,0,106472.23,0
6149,78112374,Collins,575,USA,Male,65,4,69116.85,5,0,0,54698.52,1
6150,27848408,Williams,512,Canada,Male,59,6,206407.13,2,1,1,146078.41,0
6151,78969235,Taylor,772,USA,Female,72,14,70133.84,3,1,1,158567.98,0
6152,89694571,Cox,869,Australia,Female,49,12,102079.26,1,1,1,66806.91,0
6153,34555728,Cox,730,Italy,Male,73,7,14228.99,3,1,1,83517.52,0
6154,76395265,Rivera,379,Italy,Female,37,7,187183.8,4,0,1,188456.96,1
6155,55353996,Nguyen,527,Italy,Male,73,2,142243.13,4,1,1,35349.13,0
6156,63947238,Wright,394,Brazil,Female,34,2,103490.84,3,1,0,121432.21,0
6157,40147291,Smith,723,UK,Male,46,4,210864.1,2,1,1,83168.16,0
6158,92969705,Lewis,815,Brazil,Female,74,4,204636.57,3,1,0,111900.76,0
6159,41616374,Brown,464,USA,Female,56,1,98372.15,3,1,0,211328.23,0
6160,29138117,Stewart,725,Australia,Male,49,4,212822.3,3,1,0,245087.91,0
6161,91952330,Long,341,UK,Female,21,0,104462.97,3,0,1,57391.97,0
6162,96838133,Taylor,702,UK,Male,41,10,66599.78,2,0,0,29361.79,0
6163,13291987,Ramirez,715,Canada,Female,61,6,215948.96,5,0,1,61281.43,0
6164,57538500,Roberts,599,Australia,Male,59,13,218407.72,5,0,1,220051.2,0
6165,67873362,Hughes,354,Italy,Male,19,14,259730.08,1,0,0,221673.23,0
6166,39268923,Davis,635,Brazil,Male,31,10,150283.28,2,0,0,82384.61,0
6167,92298322,King,729,Italy,Female,57,6,69713.69,2,1,1,92517.24,0
6168,57809902,Collins,633,Canada,Male,59,0,251069.12,2,0,0,171037.27,0
6169,75555773,Moore,705,Brazil,Female,55,2,52400.08,4,0,1,95314.45,1
6170,19179279,Patel,329,Italy,Male,72,7,281584.08,2,1,0,227457.24,0
6171,22896471,Collins,834,USA,Female,72,12,91996.06,4,1,0,203249.52,0
6172,64594920,Clark,816,Italy,Male,51,10,5628.89,5,1,1,99086.34,0
6173,69304974,Thomas,874,Brazil,Female,63,8,56029.9,5,1,0,243487.3,0
6174,15492952,Martinez,520,USA,Female,60,2,124437.55,4,1,1,190058.77,0
6175,58236011,Ramos,893,Canada,Female,19,13,16556.79,3,1,0,192965.43,0
6176,75256994,Perez,793,Canada,Male,53,5,122856.29,5,0,0,240681.79,0
6177,20197174,Thomas,552,USA,Male,23,5,60864.62,3,0,0,116207.37,0
6178,88002445,Lopez,863,Brazil,Female,53,14,5686.3,1,1,1,24732.28,0
6179,16297042,Howard,620,Brazil,Female,39,5,89701.94,4,1,0,247875.37,0
6180,90710501,Wood,338,Italy,Female,22,4,67891.37,1,1,0,234792.12,1
6181,81161443,Gomez,764,Canada,Male,55,5,125927.92,4,0,0,242048.99,1
6182,17200262,Smith,710,Canada,Male,58,5,227704.6,1,1,0,126360.69,0
6183,38862768,Clark,711,USA,Female,71,9,152932.67,1,1,0,53673.64,0
6184,84834030,Gutierrez,791,Canada,Male,39,5,230419.58,2,1,0,61016.16,0
6185,84798069,Lopez,737,Italy,Male,65,12,101003.77,5,0,1,126215.96,1
6186,75556711,Robinson,778,Canada,Male,28,7,3955.38,4,0,1,173716.06,0
